fecha,tipo,nro_sesion,nro_reunion,url
07-03-2001,REUNIÓN CONJ.AMBAS CÁMARAS,18,3,https://www.senado.gov.ar/parlamentario/sesiones/07-03-2001/3/downloadTac
07-03-2001,TRIBUNAL DE JUICIO POLITICO,14,4,https://www.senado.gov.ar/parlamentario/sesiones/07-03-2001/4/downloadTac
01-03-2001,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2001/00/downloadTac
21-02-2001,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/21-02-2001/01/downloadTac
01-01-2001,ESPECIAL,01,01,https://www.senado.gov.ar/parlamentario/sesiones/01-01-2001/01/downloadTac
21-12-2000,EXTRAORDINARIA,02,71,https://www.senado.gov.ar/parlamentario/sesiones/21-12-2000/71/downloadTac
20-12-2000,EXTRAORDINARIA,02,70,https://www.senado.gov.ar/parlamentario/sesiones/20-12-2000/70/downloadTac
07-12-2000,EXTRAORDINARIA,01,69,https://www.senado.gov.ar/parlamentario/sesiones/07-12-2000/69/downloadTac
06-12-2000,EXTRAORDINARIA,01,68,https://www.senado.gov.ar/parlamentario/sesiones/06-12-2000/68/downloadTac
30-11-2000,ORDINARIA,28,67,https://www.senado.gov.ar/parlamentario/sesiones/30-11-2000/67/downloadTac
29-11-2000,ORDINARIA,28,66,https://www.senado.gov.ar/parlamentario/sesiones/29-11-2000/66/downloadTac
22-11-2000,TRIBUNAL DE JUICIO POLITICO,17,64,https://www.senado.gov.ar/parlamentario/sesiones/22-11-2000/64/downloadTac
22-11-2000,ORDINARIA,27,63,https://www.senado.gov.ar/parlamentario/sesiones/22-11-2000/63/downloadTac
22-11-2000,TRIBUNAL DE JUICIO POLITICO,15,65,https://www.senado.gov.ar/parlamentario/sesiones/22-11-2000/65/downloadTac
16-11-2000,ORDINARIA,26,62,https://www.senado.gov.ar/parlamentario/sesiones/16-11-2000/62/downloadTac
15-11-2000,ORDINARIA,26,60,https://www.senado.gov.ar/parlamentario/sesiones/15-11-2000/60/downloadTac
15-11-2000,TRIBUNAL DE JUICIO POLITICO,13,61,https://www.senado.gov.ar/parlamentario/sesiones/15-11-2000/61/downloadTac
25-10-2000,ORDINARIA,25,59,https://www.senado.gov.ar/parlamentario/sesiones/25-10-2000/59/downloadTac
18-10-2000,ORDINARIA,24,58,https://www.senado.gov.ar/parlamentario/sesiones/18-10-2000/58/downloadTac
12-10-2000,REUNIÓN CONJ.AMBAS CÁMARAS,00,00,https://www.senado.gov.ar/parlamentario/sesiones/12-10-2000/00/downloadTac
11-10-2000,ORDINARIA,23,57,https://www.senado.gov.ar/parlamentario/sesiones/11-10-2000/57/downloadTac
11-10-2000,ESPECIAL,00,56,https://www.senado.gov.ar/parlamentario/sesiones/11-10-2000/56/downloadTac
04-10-2000,ORDINARIA,22,55,https://www.senado.gov.ar/parlamentario/sesiones/04-10-2000/55/downloadTac
03-10-2000,ESPECIAL,00,54,https://www.senado.gov.ar/parlamentario/sesiones/03-10-2000/54/downloadTac
27-09-2000,ORDINARIA,21,53,https://www.senado.gov.ar/parlamentario/sesiones/27-09-2000/53/downloadTac
20-09-2000,ORDINARIA,20,52,https://www.senado.gov.ar/parlamentario/sesiones/20-09-2000/52/downloadTac
13-09-2000,ORDINARIA,19,51,https://www.senado.gov.ar/parlamentario/sesiones/13-09-2000/51/downloadTac
07-09-2000,ORDINARIA,18,50,https://www.senado.gov.ar/parlamentario/sesiones/07-09-2000/50/downloadTac
06-09-2000,ORDINARIA,18,49,https://www.senado.gov.ar/parlamentario/sesiones/06-09-2000/49/downloadTac
30-08-2000,ORDINARIA,17,47,https://www.senado.gov.ar/parlamentario/sesiones/30-08-2000/47/downloadTac
30-08-2000,TRIBUNAL DE JUICIO POLITICO,12,48,https://www.senado.gov.ar/parlamentario/sesiones/30-08-2000/48/downloadTac
23-08-2000,ORDINARIA,16,46,https://www.senado.gov.ar/parlamentario/sesiones/23-08-2000/46/downloadTac
17-08-2000,TRIBUNAL DE JUICIO POLITICO,11,45,https://www.senado.gov.ar/parlamentario/sesiones/17-08-2000/45/downloadTac
16-08-2000,ESPECIAL,00,44,https://www.senado.gov.ar/parlamentario/sesiones/16-08-2000/44/downloadTac
10-08-2000,TRIBUNAL DE JUICIO POLITICO,10,43,https://www.senado.gov.ar/parlamentario/sesiones/10-08-2000/43/downloadTac
09-08-2000,ORDINARIA,15,42,https://www.senado.gov.ar/parlamentario/sesiones/09-08-2000/42/downloadTac
02-08-2000,TRIBUNAL DE JUICIO POLITICO,14,39,https://www.senado.gov.ar/parlamentario/sesiones/02-08-2000/39/downloadTac
02-08-2000,TRIBUNAL DE JUICIO POLITICO,9,40,https://www.senado.gov.ar/parlamentario/sesiones/02-08-2000/40/downloadTac
02-08-2000,TRIBUNAL DE JUICIO POLITICO,16,41,https://www.senado.gov.ar/parlamentario/sesiones/02-08-2000/41/downloadTac
02-08-2000,ORDINARIA,15,38,https://www.senado.gov.ar/parlamentario/sesiones/02-08-2000/38/downloadTac
12-07-2000,ORDINARIA,14,37,https://www.senado.gov.ar/parlamentario/sesiones/12-07-2000/37/downloadTac
07-07-2000,TRIBUNAL DE JUICIO POLITICO,13,36,https://www.senado.gov.ar/parlamentario/sesiones/07-07-2000/36/downloadTac
06-07-2000,TRIBUNAL DE JUICIO POLITICO,12,35,https://www.senado.gov.ar/parlamentario/sesiones/06-07-2000/35/downloadTac
05-07-2000,ORDINARIA,13,33,https://www.senado.gov.ar/parlamentario/sesiones/05-07-2000/33/downloadTac
05-07-2000,TRIBUNAL DE JUICIO POLITICO,15,34,https://www.senado.gov.ar/parlamentario/sesiones/05-07-2000/34/downloadTac
29-06-2000,TRIBUNAL DE JUICIO POLITICO,11,32,https://www.senado.gov.ar/parlamentario/sesiones/29-06-2000/32/downloadTac
28-06-2000,ORDINARIA,12,31,https://www.senado.gov.ar/parlamentario/sesiones/28-06-2000/31/downloadTac
22-06-2000,TRIBUNAL DE JUICIO POLITICO,10,30,https://www.senado.gov.ar/parlamentario/sesiones/22-06-2000/30/downloadTac
21-06-2000,ORDINARIA,11,27,https://www.senado.gov.ar/parlamentario/sesiones/21-06-2000/27/downloadTac
21-06-2000,TRIBUNAL DE JUICIO POLITICO,14,29,https://www.senado.gov.ar/parlamentario/sesiones/21-06-2000/29/downloadTac
21-06-2000,TRIBUNAL DE JUICIO POLITICO,8,28,https://www.senado.gov.ar/parlamentario/sesiones/21-06-2000/28/downloadTac
14-06-2000,ORDINARIA,10,25,https://www.senado.gov.ar/parlamentario/sesiones/14-06-2000/25/downloadTac
14-06-2000,TRIBUNAL DE JUICIO POLITICO,40,26,https://www.senado.gov.ar/parlamentario/sesiones/14-06-2000/26/downloadTac
07-06-2000,ORDINARIA,09,22,https://www.senado.gov.ar/parlamentario/sesiones/07-06-2000/22/downloadTac
07-06-2000,ESPECIAL,00,24,https://www.senado.gov.ar/parlamentario/sesiones/07-06-2000/24/downloadTac
07-06-2000,TRIBUNAL DE JUICIO POLITICO,13,23,https://www.senado.gov.ar/parlamentario/sesiones/07-06-2000/23/downloadTac
18-05-2000,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/18-05-2000/00/downloadTac
17-05-2000,ORDINARIA,08,17,https://www.senado.gov.ar/parlamentario/sesiones/17-05-2000/17/downloadTac
17-05-2000,TRIBUNAL DE JUICIO POLITICO,7,19,https://www.senado.gov.ar/parlamentario/sesiones/17-05-2000/19/downloadTac
17-05-2000,TRIBUNAL DE JUICIO POLITICO,39,21,https://www.senado.gov.ar/parlamentario/sesiones/17-05-2000/21/downloadTac
17-05-2000,TRIBUNAL DE JUICIO POLITICO,9,18,https://www.senado.gov.ar/parlamentario/sesiones/17-05-2000/18/downloadTac
17-05-2000,TRIBUNAL DE JUICIO POLITICO,12,20,https://www.senado.gov.ar/parlamentario/sesiones/17-05-2000/20/downloadTac
10-05-2000,ORDINARIA,07,16,https://www.senado.gov.ar/parlamentario/sesiones/10-05-2000/16/downloadTac
26-04-2000,ESPECIAL,00,15,https://www.senado.gov.ar/parlamentario/sesiones/26-04-2000/15/downloadTac
12-04-2000,TRIBUNAL DE JUICIO POLITICO,38,14,https://www.senado.gov.ar/parlamentario/sesiones/12-04-2000/14/downloadTac
12-04-2000,ORDINARIA,06,13,https://www.senado.gov.ar/parlamentario/sesiones/12-04-2000/13/downloadTac
05-04-2000,TRIBUNAL DE JUICIO POLITICO,37,12,https://www.senado.gov.ar/parlamentario/sesiones/05-04-2000/12/downloadTac
05-04-2000,ORDINARIA,05,11,https://www.senado.gov.ar/parlamentario/sesiones/05-04-2000/11/downloadTac
29-03-2000,ORDINARIA,04,10,https://www.senado.gov.ar/parlamentario/sesiones/29-03-2000/10/downloadTac
22-03-2000,ORDINARIA,03,09,https://www.senado.gov.ar/parlamentario/sesiones/22-03-2000/09/downloadTac
15-03-2000,TRIBUNAL DE JUICIO POLITICO,6,7,https://www.senado.gov.ar/parlamentario/sesiones/15-03-2000/7/downloadTac
15-03-2000,ORDINARIA,02,06,https://www.senado.gov.ar/parlamentario/sesiones/15-03-2000/06/downloadTac
15-03-2000,TRIBUNAL DE JUICIO POLITICO,11,8,https://www.senado.gov.ar/parlamentario/sesiones/15-03-2000/8/downloadTac
08-03-2000,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/08-03-2000/02/downloadTac
08-03-2000,TRIBUNAL DE JUICIO POLITICO,10,5,https://www.senado.gov.ar/parlamentario/sesiones/08-03-2000/5/downloadTac
08-03-2000,TRIBUNAL DE JUICIO POLITICO,36,3,https://www.senado.gov.ar/parlamentario/sesiones/08-03-2000/3/downloadTac
08-03-2000,TRIBUNAL DE JUICIO POLITICO,8,4,https://www.senado.gov.ar/parlamentario/sesiones/08-03-2000/4/downloadTac
01-03-2000,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2000/00/downloadTac
23-02-2000,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/23-02-2000/01/downloadTac
23-02-2000,EXTRAORDINARIA,03,73,https://www.senado.gov.ar/parlamentario/sesiones/23-02-2000/73/downloadTac
28-12-1999,ESPECIAL,00,71,https://www.senado.gov.ar/parlamentario/sesiones/28-12-1999/71/downloadTac
28-12-1999,ESPECIAL,00,70,https://www.senado.gov.ar/parlamentario/sesiones/28-12-1999/70/downloadTac
28-12-1999,ESPECIAL,00,72,https://www.senado.gov.ar/parlamentario/sesiones/28-12-1999/72/downloadTac
22-12-1999,EXTRAORDINARIA,02,69,https://www.senado.gov.ar/parlamentario/sesiones/22-12-1999/69/downloadTac
15-12-1999,EXTRAORDINARIA,01,68,https://www.senado.gov.ar/parlamentario/sesiones/15-12-1999/68/downloadTac
10-12-1999,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/10-12-1999/00/downloadTac
09-12-1999,ORDINARIA,28,67,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac
07-12-1999,EN MINORÍA,00,66,https://www.senado.gov.ar/parlamentario/sesiones/07-12-1999/66/downloadTac
01-12-1999,ORDINARIA,27,64,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/64/downloadTac
01-12-1999,TRIBUNAL DE JUICIO POLITICO,9,65,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/65/downloadTac
01-12-1999,ESPECIAL,00,63,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/63/downloadTac
24-11-1999,ORDINARIA,26,62,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/62/downloadTac
24-11-1999,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/00/downloadTac
17-11-1999,TRIBUNAL DE JUICIO POLITICO,8,60,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1999/60/downloadTac
17-11-1999,TRIBUNAL DE JUICIO POLITICO,7,61,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1999/61/downloadTac
17-11-1999,ORDINARIA,25,59,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1999/59/downloadTac
10-11-1999,ORDINARIA,24,57,https://www.senado.gov.ar/parlamentario/sesiones/10-11-1999/57/downloadTac
10-11-1999,TRIBUNAL DE JUICIO POLITICO,7,58,https://www.senado.gov.ar/parlamentario/sesiones/10-11-1999/58/downloadTac
04-11-1999,ORDINARIA,23,55,https://www.senado.gov.ar/parlamentario/sesiones/04-11-1999/55/downloadTac
04-11-1999,TRIBUNAL DE JUICIO POLITICO,35,56,https://www.senado.gov.ar/parlamentario/sesiones/04-11-1999/56/downloadTac
03-11-1999,ORDINARIA,22,53,https://www.senado.gov.ar/parlamentario/sesiones/03-11-1999/53/downloadTac
03-11-1999,TRIBUNAL DE JUICIO POLITICO,3,54,https://www.senado.gov.ar/parlamentario/sesiones/03-11-1999/54/downloadTac
27-10-1999,ORDINARIA,21,52,https://www.senado.gov.ar/parlamentario/sesiones/27-10-1999/52/downloadTac
06-10-1999,EN MINORÍA,00,51,https://www.senado.gov.ar/parlamentario/sesiones/06-10-1999/51/downloadTac
29-09-1999,EN MINORÍA,00,50,https://www.senado.gov.ar/parlamentario/sesiones/29-09-1999/50/downloadTac
22-09-1999,TRIBUNAL DE JUICIO POLITICO,6,48,https://www.senado.gov.ar/parlamentario/sesiones/22-09-1999/48/downloadTac
22-09-1999,TRIBUNAL DE JUICIO POLITICO,6,49,https://www.senado.gov.ar/parlamentario/sesiones/22-09-1999/49/downloadTac
22-09-1999,ORDINARIA,20,46,https://www.senado.gov.ar/parlamentario/sesiones/22-09-1999/46/downloadTac
22-09-1999,TRIBUNAL DE JUICIO POLITICO,33,47,https://www.senado.gov.ar/parlamentario/sesiones/22-09-1999/47/downloadTac
15-09-1999,ORDINARIA,19,45,https://www.senado.gov.ar/parlamentario/sesiones/15-09-1999/45/downloadTac
01-09-1999,ORDINARIA,18,44,https://www.senado.gov.ar/parlamentario/sesiones/01-09-1999/44/downloadTac
25-08-1999,ORDINARIA,17,43,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1999/43/downloadTac
18-08-1999,EN MINORÍA,00,42,https://www.senado.gov.ar/parlamentario/sesiones/18-08-1999/42/downloadTac
11-08-1999,TRIBUNAL DE JUICIO POLITICO,5,40,https://www.senado.gov.ar/parlamentario/sesiones/11-08-1999/40/downloadTac
11-08-1999,ORDINARIA,16,39,https://www.senado.gov.ar/parlamentario/sesiones/11-08-1999/39/downloadTac
11-08-1999,TRIBUNAL DE JUICIO POLITICO,32,41,https://www.senado.gov.ar/parlamentario/sesiones/11-08-1999/41/downloadTac
04-08-1999,TRIBUNAL DE JUICIO POLITICO,5,38,https://www.senado.gov.ar/parlamentario/sesiones/04-08-1999/38/downloadTac
04-08-1999,ORDINARIA,15,37,https://www.senado.gov.ar/parlamentario/sesiones/04-08-1999/37/downloadTac
14-07-1999,ORDINARIA,14,35,https://www.senado.gov.ar/parlamentario/sesiones/14-07-1999/35/downloadTac
14-07-1999,TRIBUNAL DE JUICIO POLITICO,31,36,https://www.senado.gov.ar/parlamentario/sesiones/14-07-1999/36/downloadTac
07-07-1999,ORDINARIA,13,31,https://www.senado.gov.ar/parlamentario/sesiones/07-07-1999/31/downloadTac
07-07-1999,TRIBUNAL DE JUICIO POLITICO,00,33,https://www.senado.gov.ar/parlamentario/sesiones/07-07-1999/33/downloadTac
07-07-1999,TRIBUNAL DE JUICIO POLITICO,00,34,https://www.senado.gov.ar/parlamentario/sesiones/07-07-1999/34/downloadTac
07-07-1999,TRIBUNAL DE JUICIO POLITICO,5,32,https://www.senado.gov.ar/parlamentario/sesiones/07-07-1999/32/downloadTac
30-06-1999,ORDINARIA,12,30,https://www.senado.gov.ar/parlamentario/sesiones/30-06-1999/30/downloadTac
23-06-1999,ORDINARIA,11,29,https://www.senado.gov.ar/parlamentario/sesiones/23-06-1999/29/downloadTac
16-06-1999,TRIBUNAL DE JUICIO POLITICO,4,27,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/27/downloadTac
16-06-1999,TRIBUNAL DE JUICIO POLITICO,4,28,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/28/downloadTac
16-06-1999,ORDINARIA,10,25,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/25/downloadTac
16-06-1999,ESPECIAL,00,24,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac
16-06-1999,TRIBUNAL DE JUICIO POLITICO,4,26,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/26/downloadTac
09-06-1999,TRIBUNAL DE JUICIO POLITICO,30,23,https://www.senado.gov.ar/parlamentario/sesiones/09-06-1999/23/downloadTac
09-06-1999,ORDINARIA,09,22,https://www.senado.gov.ar/parlamentario/sesiones/09-06-1999/22/downloadTac
02-06-1999,ESPECIAL,00,21,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac
19-05-1999,EN MINORÍA,00,20,https://www.senado.gov.ar/parlamentario/sesiones/19-05-1999/20/downloadTac
12-05-1999,ORDINARIA,08,19,https://www.senado.gov.ar/parlamentario/sesiones/12-05-1999/19/downloadTac
12-05-1999,ESPECIAL,00,18,https://www.senado.gov.ar/parlamentario/sesiones/12-05-1999/18/downloadTac
05-05-1999,ORDINARIA,07,15,https://www.senado.gov.ar/parlamentario/sesiones/05-05-1999/15/downloadTac
05-05-1999,TRIBUNAL DE JUICIO POLITICO,3,17,https://www.senado.gov.ar/parlamentario/sesiones/05-05-1999/17/downloadTac
05-05-1999,TRIBUNAL DE JUICIO POLITICO,29,16,https://www.senado.gov.ar/parlamentario/sesiones/05-05-1999/16/downloadTac
28-04-1999,ORDINARIA,06,14,https://www.senado.gov.ar/parlamentario/sesiones/28-04-1999/14/downloadTac
21-04-1999,TRIBUNAL DE JUICIO POLITICO,3,11,https://www.senado.gov.ar/parlamentario/sesiones/21-04-1999/11/downloadTac
21-04-1999,TRIBUNAL DE JUICIO POLITICO,3,13,https://www.senado.gov.ar/parlamentario/sesiones/21-04-1999/13/downloadTac
21-04-1999,TRIBUNAL DE JUICIO POLITICO,3,12,https://www.senado.gov.ar/parlamentario/sesiones/21-04-1999/12/downloadTac
21-04-1999,ORDINARIA,05,10,https://www.senado.gov.ar/parlamentario/sesiones/21-04-1999/10/downloadTac
14-04-1999,TRIBUNAL DE JUICIO POLITICO,2,9,https://www.senado.gov.ar/parlamentario/sesiones/14-04-1999/9/downloadTac
14-04-1999,ORDINARIA,04,08,https://www.senado.gov.ar/parlamentario/sesiones/14-04-1999/08/downloadTac
07-04-1999,ORDINARIA,03,06,https://www.senado.gov.ar/parlamentario/sesiones/07-04-1999/06/downloadTac
07-04-1999,TRIBUNAL DE JUICIO POLITICO,2,7,https://www.senado.gov.ar/parlamentario/sesiones/07-04-1999/7/downloadTac
24-03-1999,ORDINARIA,02,04,https://www.senado.gov.ar/parlamentario/sesiones/24-03-1999/04/downloadTac
10-03-1999,EN MINORÍA,00,03,https://www.senado.gov.ar/parlamentario/sesiones/10-03-1999/03/downloadTac
03-03-1999,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/03-03-1999/02/downloadTac
01-03-1999,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-1999/00/downloadTac
24-02-1999,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/24-02-1999/01/downloadTac
16-12-1998,EXTRAORDINARIA,01,73,https://www.senado.gov.ar/parlamentario/sesiones/16-12-1998/73/downloadTac
09-12-1998,ORDINARIA,35,71,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1998/71/downloadTac
09-12-1998,TRIBUNAL DE JUICIO POLITICO,27,72,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1998/72/downloadTac
08-12-1998,EN MINORÍA,00,69,https://www.senado.gov.ar/parlamentario/sesiones/08-12-1998/69/downloadTac
08-12-1998,EN MINORÍA,00,70,https://www.senado.gov.ar/parlamentario/sesiones/08-12-1998/70/downloadTac
07-12-1998,ESPECIAL,00,68,https://www.senado.gov.ar/parlamentario/sesiones/07-12-1998/68/downloadTac
03-12-1998,EN MINORÍA,00,67,https://www.senado.gov.ar/parlamentario/sesiones/03-12-1998/67/downloadTac
02-12-1998,ORDINARIA,33,66,https://www.senado.gov.ar/parlamentario/sesiones/02-12-1998/66/downloadTac
26-11-1998,ORDINARIA,32,65,https://www.senado.gov.ar/parlamentario/sesiones/26-11-1998/65/downloadTac
25-11-1998,ESPECIAL,00,63,https://www.senado.gov.ar/parlamentario/sesiones/25-11-1998/63/downloadTac
25-11-1998,ESPECIAL,00,62,https://www.senado.gov.ar/parlamentario/sesiones/25-11-1998/62/downloadTac
25-11-1998,ORDINARIA,32,64,https://www.senado.gov.ar/parlamentario/sesiones/25-11-1998/64/downloadTac
18-11-1998,TRIBUNAL DE JUICIO POLITICO,1,61,https://www.senado.gov.ar/parlamentario/sesiones/18-11-1998/61/downloadTac
18-11-1998,TRIBUNAL DE JUICIO POLITICO,1,60,https://www.senado.gov.ar/parlamentario/sesiones/18-11-1998/60/downloadTac
18-11-1998,ORDINARIA,31,58,https://www.senado.gov.ar/parlamentario/sesiones/18-11-1998/58/downloadTac
18-11-1998,TRIBUNAL DE JUICIO POLITICO,1,59,https://www.senado.gov.ar/parlamentario/sesiones/18-11-1998/59/downloadTac
11-11-1998,ORDINARIA,30,57,https://www.senado.gov.ar/parlamentario/sesiones/11-11-1998/57/downloadTac
04-11-1998,ORDINARIA,29,56,https://www.senado.gov.ar/parlamentario/sesiones/04-11-1998/56/downloadTac
28-10-1998,ORDINARIA,28,54,https://www.senado.gov.ar/parlamentario/sesiones/28-10-1998/54/downloadTac
28-10-1998,TRIBUNAL DE JUICIO POLITICO,26,55,https://www.senado.gov.ar/parlamentario/sesiones/28-10-1998/55/downloadTac
21-10-1998,ORDINARIA,27,53,https://www.senado.gov.ar/parlamentario/sesiones/21-10-1998/53/downloadTac
14-10-1998,ORDINARIA,26,52,https://www.senado.gov.ar/parlamentario/sesiones/14-10-1998/52/downloadTac
07-10-1998,ORDINARIA,25,51,https://www.senado.gov.ar/parlamentario/sesiones/07-10-1998/51/downloadTac
30-09-1998,EN MINORÍA,00,50,https://www.senado.gov.ar/parlamentario/sesiones/30-09-1998/50/downloadTac
24-09-1998,TRIBUNAL DE JUICIO POLITICO,25,49,https://www.senado.gov.ar/parlamentario/sesiones/24-09-1998/49/downloadTac
23-09-1998,ORDINARIA,24,48,https://www.senado.gov.ar/parlamentario/sesiones/23-09-1998/48/downloadTac
16-09-1998,ORDINARIA,23,47,https://www.senado.gov.ar/parlamentario/sesiones/16-09-1998/47/downloadTac
10-09-1998,TRIBUNAL DE JUICIO POLITICO,24,46,https://www.senado.gov.ar/parlamentario/sesiones/10-09-1998/46/downloadTac
09-09-1998,TRIBUNAL DE JUICIO POLITICO,23,45,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/45/downloadTac
09-09-1998,ORDINARIA,22,44,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac
03-09-1998,TRIBUNAL DE JUICIO POLITICO,22,43,https://www.senado.gov.ar/parlamentario/sesiones/03-09-1998/43/downloadTac
02-09-1998,ORDINARIA,21,42,https://www.senado.gov.ar/parlamentario/sesiones/02-09-1998/42/downloadTac
27-08-1998,TRIBUNAL DE JUICIO POLITICO,22,41,https://www.senado.gov.ar/parlamentario/sesiones/27-08-1998/41/downloadTac
26-08-1998,TRIBUNAL DE JUICIO POLITICO,21,40,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/40/downloadTac
26-08-1998,ORDINARIA,20,39,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac
21-08-1998,TRIBUNAL DE JUICIO POLITICO,24,39,https://www.senado.gov.ar/parlamentario/sesiones/21-08-1998/39/downloadTac
21-08-1998,TRIBUNAL DE JUICIO POLITICO,20,38,https://www.senado.gov.ar/parlamentario/sesiones/21-08-1998/38/downloadTac
20-08-1998,TRIBUNAL DE JUICIO POLITICO,19,37,https://www.senado.gov.ar/parlamentario/sesiones/20-08-1998/37/downloadTac
